"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"25337","1483","8600000US27527","ZCTA5 27527"
"50683","1935","8600000US27529","ZCTA5 27529"
"38940","1627","8600000US27530","ZCTA5 27530"
"778","270","8600000US27531","ZCTA5 27531"
"32492","1283","8600000US27534","ZCTA5 27534"
"16522","545","8600000US27536","ZCTA5 27536"
"23736","742","8600000US27537","ZCTA5 27537"
"23970","1384","8600000US27539","ZCTA5 27539"
"39675","899","8600000US27540","ZCTA5 27540"
"3915","765","8600000US27541","ZCTA5 27541"
"9288","982","8600000US27542","ZCTA5 27542"
"5131","619","8600000US27544","ZCTA5 27544"
"28676","1216","8600000US27545","ZCTA5 27545"
"21129","1036","8600000US27546","ZCTA5 27546"
"26716","1373","8600000US27549","ZCTA5 27549"
"1684","298","8600000US27551","ZCTA5 27551"
"2725","475","8600000US27553","ZCTA5 27553"
"672","227","8600000US27555","ZCTA5 27555"
"238","108","8600000US27556","ZCTA5 27556"
"8205","913","8600000US27557","ZCTA5 27557"
"2622","558","8600000US27559","ZCTA5 27559"
"35800","1079","8600000US27560","ZCTA5 27560"
"2149","431","8600000US27562","ZCTA5 27562"
"4270","557","8600000US27563","ZCTA5 27563"
"25127","992","8600000US27565","ZCTA5 27565"
"607","221","8600000US27568","ZCTA5 27568"
"7993","1040","8600000US27569","ZCTA5 27569"
"7407","207","8600000US27571","ZCTA5 27571"
"7081","676","8600000US27572","ZCTA5 27572"
"11391","682","8600000US27573","ZCTA5 27573"
"14036","854","8600000US27574","ZCTA5 27574"
"18222","1144","8600000US27576","ZCTA5 27576"
"26875","1276","8600000US27577","ZCTA5 27577"
"4612","540","8600000US27581","ZCTA5 27581"
"409","227","8600000US27582","ZCTA5 27582"
"7073","802","8600000US27583","ZCTA5 27583"
"68491","1380","8600000US27587","ZCTA5 27587"
"7938","544","8600000US27589","ZCTA5 27589"
"20562","1297","8600000US27591","ZCTA5 27591"
"15972","1386","8600000US27592","ZCTA5 27592"
"18043","1166","8600000US27596","ZCTA5 27596"
"24691","1629","8600000US27597","ZCTA5 27597"
"10525","638","8600000US27601","ZCTA5 27601"
"54457","2066","8600000US27603","ZCTA5 27603"
"48494","1833","8600000US27604","ZCTA5 27604"
"5990","462","8600000US27605","ZCTA5 27605"
"47478","1574","8600000US27606","ZCTA5 27606"
"28874","1128","8600000US27607","ZCTA5 27607"
"11203","606","8600000US27608","ZCTA5 27608"
"33575","1400","8600000US27609","ZCTA5 27609"
"79924","2136","8600000US27610","ZCTA5 27610"
"39989","1417","8600000US27612","ZCTA5 27612"
"42324","1398","8600000US27613","ZCTA5 27613"
"32849","1177","8600000US27614","ZCTA5 27614"
"43950","1266","8600000US27615","ZCTA5 27615"
"55128","2147","8600000US27616","ZCTA5 27616"
"20281","920","8600000US27617","ZCTA5 27617"
"23112","1186","8600000US27701","ZCTA5 27701"
"53733","2036","8600000US27703","ZCTA5 27703"
"40392","2027","8600000US27704","ZCTA5 27704"
"49508","1523","8600000US27705","ZCTA5 27705"
"51414","2005","8600000US27707","ZCTA5 27707"
"1152","461","8600000US27709","ZCTA5 27709"
"21301","1023","8600000US27712","ZCTA5 27712"
"54348","1518","8600000US27713","ZCTA5 27713"
"20065","565","8600000US27801","ZCTA5 27801"
"17905","1143","8600000US27803","ZCTA5 27803"
"29519","912","8600000US27804","ZCTA5 27804"
"4243","547","8600000US27805","ZCTA5 27805"
"2576","404","8600000US27806","ZCTA5 27806"
"6604","709","8600000US27807","ZCTA5 27807"
"2066","276","8600000US27808","ZCTA5 27808"
"4747","649","8600000US27809","ZCTA5 27809"
"4045","596","8600000US27810","ZCTA5 27810"
"2686","568","8600000US27812","ZCTA5 27812"
"792","193","8600000US27813","ZCTA5 27813"
"1947","438","8600000US27814","ZCTA5 27814"
"2125","437","8600000US27816","ZCTA5 27816"
"7614","843","8600000US27817","ZCTA5 27817"
"1699","490","8600000US27818","ZCTA5 27818"
"249","105","8600000US27819","ZCTA5 27819"
"2041","347","8600000US27820","ZCTA5 27820"
"225","138","8600000US27821","ZCTA5 27821"
"8225","739","8600000US27822","ZCTA5 27822"
"7950","574","8600000US27823","ZCTA5 27823"
"1797","406","8600000US27824","ZCTA5 27824"
"46","34","8600000US27825","ZCTA5 27825"
"924","229","8600000US27826","ZCTA5 27826"
"59","62","8600000US27827","ZCTA5 27827"
"9834","824","8600000US27828","ZCTA5 27828"
"1436","273","8600000US27829","ZCTA5 27829"
"4547","608","8600000US27830","ZCTA5 27830"
"3381","556","8600000US27831","ZCTA5 27831"
"2868","350","8600000US27832","ZCTA5 27832"
"57258","1613","8600000US27834","ZCTA5 27834"
"7075","956","8600000US27837","ZCTA5 27837"
"3479","404","8600000US27839","ZCTA5 27839"
"328","110","8600000US27840","ZCTA5 27840"
"16","14","8600000US27841","ZCTA5 27841"
"1446","188","8600000US27842","ZCTA5 27842"
"1053","379","8600000US27843","ZCTA5 27843"
"2846","215","8600000US27844","ZCTA5 27844"
"3192","548","8600000US27845","ZCTA5 27845"
"3096","391","8600000US27846","ZCTA5 27846"
"649","229","8600000US27847","ZCTA5 27847"
"1608","352","8600000US27849","ZCTA5 27849"
"7410","512","8600000US27850","ZCTA5 27850"
"5458","557","8600000US27851","ZCTA5 27851"
"3061","420","8600000US27852","ZCTA5 27852"
"591","321","8600000US27853","ZCTA5 27853"
"6066","582","8600000US27855","ZCTA5 27855"
"17258","1142","8600000US27856","ZCTA5 27856"
"1037","206","8600000US27857","ZCTA5 27857"
"59182","1689","8600000US27858","ZCTA5 27858"
"1663","413","8600000US27860","ZCTA5 27860"
"44","33","8600000US27861","ZCTA5 27861"
"727","212","8600000US27862","ZCTA5 27862"
"12782","1020","8600000US27863","ZCTA5 27863"
"4652","514","8600000US27864","ZCTA5 27864"
"1963","413","8600000US27865","ZCTA5 27865"
"961","282","8600000US27866","ZCTA5 27866"
"1705","339","8600000US27869","ZCTA5 27869"
"25497","656","8600000US27870","ZCTA5 27870"
"4293","461","8600000US27871","ZCTA5 27871"
"535","155","8600000US27872","ZCTA5 27872"
"413","132","8600000US27873","ZCTA5 27873"
"3837","493","8600000US27874","ZCTA5 27874"
"477","272","8600000US27875","ZCTA5 27875"
"1218","303","8600000US27876","ZCTA5 27876"
"2045","550","8600000US27878","ZCTA5 27878"
"316","107","8600000US27879","ZCTA5 27879"
"3421","690","8600000US27880","ZCTA5 27880"
"146","151","8600000US27881","ZCTA5 27881"
"7972","937","8600000US27882","ZCTA5 27882"
"2850","396","8600000US27883","ZCTA5 27883"
"1332","546","8600000US27884","ZCTA5 27884"
"963","259","8600000US27885","ZCTA5 27885"
"20280","644","8600000US27886","ZCTA5 27886"
"2261","350","8600000US27888","ZCTA5 27888"
"26637","954","8600000US27889","ZCTA5 27889"
"2685","360","8600000US27890","ZCTA5 27890"
"5036","538","8600000US27891","ZCTA5 27891"
"14217","536","8600000US27892","ZCTA5 27892"
"39531","1258","8600000US27893","ZCTA5 27893"
"20791","1302","8600000US27896","ZCTA5 27896"
"1810","409","8600000US27897","ZCTA5 27897"
"39551","34","8600000US27909","ZCTA5 27909"
"11691","764","8600000US27910","ZCTA5 27910"
"421","181","8600000US27915","ZCTA5 27915"
"860","271","8600000US27916","ZCTA5 27916"
"647","308","8600000US27917","ZCTA5 27917"
"1035","424","8600000US27919","ZCTA5 27919"
"1527","420","8600000US27920","ZCTA5 27920"
"4750","600","8600000US27921","ZCTA5 27921"
"687","197","8600000US27922","ZCTA5 27922"
"827","340","8600000US27923","ZCTA5 27923"
"3568","654","8600000US27924","ZCTA5 27924"
"4003","69","8600000US27925","ZCTA5 27925"
"1692","334","8600000US27926","ZCTA5 27926"
"947","163","8600000US27927","ZCTA5 27927"
"1717","324","8600000US27928","ZCTA5 27928"
"1787","393","8600000US27929","ZCTA5 27929"
"12129","420","8600000US27932","ZCTA5 27932"
"1879","312","8600000US27935","ZCTA5 27935"
"953","247","8600000US27936","ZCTA5 27936"
"4448","442","8600000US27937","ZCTA5 27937"
"1233","271","8600000US27938","ZCTA5 27938"
"2862","482","8600000US27939","ZCTA5 27939"
"424","210","8600000US27941","ZCTA5 27941"
"658","186","8600000US27942","ZCTA5 27942"
"460","238","8600000US27943","ZCTA5 27943"
"11756","471","8600000US27944","ZCTA5 27944"
"1022","261","8600000US27946","ZCTA5 27946"
"1259","379","8600000US27947","ZCTA5 27947"
"11245","480","8600000US27948","ZCTA5 27948"
"7648","182","8600000US27949","ZCTA5 27949"
"2048","295","8600000US27950","ZCTA5 27950"
"888","240","8600000US27953","ZCTA5 27953"
"7938","490","8600000US27954","ZCTA5 27954"
"549","233","8600000US27956","ZCTA5 27956"
"1143","426","8600000US27957","ZCTA5 27957"
"11354","612","8600000US27958","ZCTA5 27958"
"2938","22","8600000US27959","ZCTA5 27959"
"706","344","8600000US27960","ZCTA5 27960"
"7696","551","8600000US27962","ZCTA5 27962"
"661","237","8600000US27964","ZCTA5 27964"
"399","197","8600000US27965","ZCTA5 27965"
"818","267","8600000US27966","ZCTA5 27966"
"174","87","8600000US27967","ZCTA5 27967"
"141","96","8600000US27968","ZCTA5 27968"
"2446","465","8600000US27970","ZCTA5 27970"
"91","70","8600000US27972","ZCTA5 27972"
"1205","272","8600000US27973","ZCTA5 27973"
"1351","342","8600000US27974","ZCTA5 27974"
"4129","487","8600000US27976","ZCTA5 27976"
"184","95","8600000US27978","ZCTA5 27978"
"1473","259","8600000US27979","ZCTA5 27979"
"2018","452","8600000US27980","ZCTA5 27980"
"1732","281","8600000US27981","ZCTA5 27981"
"56","72","8600000US27982","ZCTA5 27982"
"8502","661","8600000US27983","ZCTA5 27983"
"390","144","8600000US27985","ZCTA5 27985"
"2362","289","8600000US27986","ZCTA5 27986"
"26557","655","8600000US28001","ZCTA5 28001"
"1116","232","8600000US28006","ZCTA5 28006"
"720","232","8600000US28007","ZCTA5 28007"
"1183","220","8600000US28009","ZCTA5 28009"
"23830","868","8600000US28012","ZCTA5 28012"
"13405","651","8600000US28016","ZCTA5 28016"
"730","200","8600000US28017","ZCTA5 28017"
"5234","709","8600000US28018","ZCTA5 28018"
"0","12","8600000US28019","ZCTA5 28019"
"2354","636","8600000US28020","ZCTA5 28020"
"14408","801","8600000US28021","ZCTA5 28021"
"16129","1112","8600000US28023","ZCTA5 28023"
"54425","1778","8600000US28025","ZCTA5 28025"
"68716","1783","8600000US28027","ZCTA5 28027"
"28077","569","8600000US28031","ZCTA5 28031"
"3245","254","8600000US28032","ZCTA5 28032"
"3132","595","8600000US28033","ZCTA5 28033"
"17386","966","8600000US28034","ZCTA5 28034"
"18266","622","8600000US28036","ZCTA5 28036"
"20619","778","8600000US28037","ZCTA5 28037"
"82","79","8600000US28039","ZCTA5 28039"
"7441","664","8600000US28040","ZCTA5 28040"
"20339","1069","8600000US28043","ZCTA5 28043"
"35169","1176","8600000US28052","ZCTA5 28052"
"37876","1140","8600000US28054","ZCTA5 28054"
"34373","1064","8600000US28056","ZCTA5 28056"
"2667","484","8600000US28071","ZCTA5 28071"
"1527","311","8600000US28072","ZCTA5 28072"
"6541","866","8600000US28073","ZCTA5 28073"
"19099","556","8600000US28075","ZCTA5 28075"
"521","394","8600000US28076","ZCTA5 28076"
"467","141","8600000US28077","ZCTA5 28077"
"61043","974","8600000US28078","ZCTA5 28078"
"37694","1035","8600000US28079","ZCTA5 28079"
"7857","796","8600000US28080","ZCTA5 28080"
"28116","1284","8600000US28081","ZCTA5 28081"
"25536","1218","8600000US28083","ZCTA5 28083"
"25436","1022","8600000US28086","ZCTA5 28086"
"2746","326","8600000US28088","ZCTA5 28088"
"227","74","8600000US28089","ZCTA5 28089"
"7820","752","8600000US28090","ZCTA5 28090"
"1975","341","8600000US28091","ZCTA5 28091"
"40517","1326","8600000US28092","ZCTA5 28092"
"6078","406","8600000US28097","ZCTA5 28097"
"3632","100","8600000US28098","ZCTA5 28098"
"970","245","8600000US28101","ZCTA5 28101"
"95","62","8600000US28102","ZCTA5 28102"
"11281","861","8600000US28103","ZCTA5 28103"
"31773","763","8600000US28104","ZCTA5 28104"
"46180","1095","8600000US28105","ZCTA5 28105"
"8024","758","8600000US28107","ZCTA5 28107"
"160","171","8600000US28108","ZCTA5 28108"
"334","80","8600000US28109","ZCTA5 28109"
"53733","1089","8600000US28110","ZCTA5 28110"
"26831","1172","8600000US28112","ZCTA5 28112"
"7475","1000","8600000US28114","ZCTA5 28114"
"37673","1310","8600000US28115","ZCTA5 28115"
"40855","1109","8600000US28117","ZCTA5 28117"
"2391","471","8600000US28119","ZCTA5 28119"
"21582","814","8600000US28120","ZCTA5 28120"
"5946","567","8600000US28124","ZCTA5 28124"
"2421","368","8600000US28125","ZCTA5 28125"
"7704","589","8600000US28127","ZCTA5 28127"
"7519","612","8600000US28128","ZCTA5 28128"
"5416","476","8600000US28129","ZCTA5 28129"
"2420","395","8600000US28133","ZCTA5 28133"
"11037","509","8600000US28134","ZCTA5 28134"
"6245","542","8600000US28135","ZCTA5 28135"
"3181","489","8600000US28137","ZCTA5 28137"
"10160","818","8600000US28138","ZCTA5 28138"
"20467","1036","8600000US28139","ZCTA5 28139"
"24858","1000","8600000US28144","ZCTA5 28144"
"28420","1245","8600000US28146","ZCTA5 28146"
"23495","1021","8600000US28147","ZCTA5 28147"
"26965","1384","8600000US28150","ZCTA5 28150"
"24523","1289","8600000US28152","ZCTA5 28152"
"2959","127","8600000US28159","ZCTA5 28159"
"3825","182","8600000US28160","ZCTA5 28160"
"5275","448","8600000US28163","ZCTA5 28163"
"15623","675","8600000US28164","ZCTA5 28164"
"9651","605","8600000US28166","ZCTA5 28166"
"2732","685","8600000US28167","ZCTA5 28167"
"10415","1063","8600000US28168","ZCTA5 28168"
"202","96","8600000US28169","ZCTA5 28169"
"11187","727","8600000US28170","ZCTA5 28170"
"59559","1098","8600000US28173","ZCTA5 28173"
"9496","552","8600000US28174","ZCTA5 28174"
"13498","765","8600000US28202","ZCTA5 28202"
"16655","742","8600000US28203","ZCTA5 28203"
"7199","433","8600000US28204","ZCTA5 28204"
"48798","1441","8600000US28205","ZCTA5 28205"
"12036","774","8600000US28206","ZCTA5 28206"
"9986","604","8600000US28207","ZCTA5 28207"
"40284","2029","8600000US28208","ZCTA5 28208"
"23533","997","8600000US28209","ZCTA5 28209"
"48333","1448","8600000US28210","ZCTA5 28210"
"31121","1056","8600000US28211","ZCTA5 28211"
"47903","1716","8600000US28212","ZCTA5 28212"
"43099","1437","8600000US28213","ZCTA5 28213"
"42412","1869","8600000US28214","ZCTA5 28214"
"62543","1920","8600000US28215","ZCTA5 28215"
"49849","1988","8600000US28216","ZCTA5 28216"
"30082","1328","8600000US28217","ZCTA5 28217"
"39796","1110","8600000US28226","ZCTA5 28226"
"57336","1663","8600000US28227","ZCTA5 28227"
"0","12","8600000US28244","ZCTA5 28244"
"43209","1667","8600000US28262","ZCTA5 28262"
"77248","1886","8600000US28269","ZCTA5 28269"
"36086","1341","8600000US28270","ZCTA5 28270"
"41170","1747","8600000US28273","ZCTA5 28273"
"72132","1385","8600000US28277","ZCTA5 28277"
"29347","1357","8600000US28278","ZCTA5 28278"
"0","12","8600000US28280","ZCTA5 28280"
"0","12","8600000US28282","ZCTA5 28282"
"16929","593","8600000US28301","ZCTA5 28301"
"29888","1100","8600000US28303","ZCTA5 28303"
"36682","1040","8600000US28304","ZCTA5 28304"
"5751","370","8600000US28305","ZCTA5 28305"
"42973","1616","8600000US28306","ZCTA5 28306"
"17065","1027","8600000US28307","ZCTA5 28307"
"588","216","8600000US28308","ZCTA5 28308"
"7066","1678","8600000US28310","ZCTA5 28310"
"35334","1168","8600000US28311","ZCTA5 28311"
"19761","1138","8600000US28312","ZCTA5 28312"
"58827","1167","8600000US28314","ZCTA5 28314"
"13303","944","8600000US28315","ZCTA5 28315"
"4250","687","8600000US28318","ZCTA5 28318"
"9233","828","8600000US28320","ZCTA5 28320"
"4207","572","8600000US28323","ZCTA5 28323"
"605","172","8600000US28325","ZCTA5 28325"
"24217","1374","8600000US28326","ZCTA5 28326"
"17013","1023","8600000US28327","ZCTA5 28327"
"27372","1139","8600000US28328","ZCTA5 28328"
"293","190","8600000US28330","ZCTA5 28330"
"442","191","8600000US28332","ZCTA5 28332"
"10902","937","8600000US28333","ZCTA5 28333"
"23410","1071","8600000US28334","ZCTA5 28334"
"10574","870","8600000US28337","ZCTA5 28337"
"4718","589","8600000US28338","ZCTA5 28338"
"7432","528","8600000US28339","ZCTA5 28339"
"10075","602","8600000US28340","ZCTA5 28340"
"5047","788","8600000US28341","ZCTA5 28341"
"216","76","8600000US28342","ZCTA5 28342"
"1457","281","8600000US28343","ZCTA5 28343"
"3726","884","8600000US28344","ZCTA5 28344"
"12003","800","8600000US28345","ZCTA5 28345"
"2187","385","8600000US28347","ZCTA5 28347"
"35721","1411","8600000US28348","ZCTA5 28348"
"2598","610","8600000US28349","ZCTA5 28349"
"144","169","8600000US28350","ZCTA5 28350"
"4598","437","8600000US28351","ZCTA5 28351"
"25575","497","8600000US28352","ZCTA5 28352"
"4819","502","8600000US28356","ZCTA5 28356"
"2590","351","8600000US28357","ZCTA5 28357"
"38858","945","8600000US28358","ZCTA5 28358"
"14769","977","8600000US28360","ZCTA5 28360"
"1415","437","8600000US28363","ZCTA5 28363"
"14732","805","8600000US28364","ZCTA5 28364"
"15533","1054","8600000US28365","ZCTA5 28365"
"5868","935","8600000US28366","ZCTA5 28366"
"126","74","8600000US28367","ZCTA5 28367"
"2585","366","8600000US28369","ZCTA5 28369"
"6964","844","8600000US28371","ZCTA5 28371"
"14196","642","8600000US28372","ZCTA5 28372"
"2749","429","8600000US28373","ZCTA5 28373"
"17347","341","8600000US28374","ZCTA5 28374"
"164","68","8600000US28375","ZCTA5 28375"
"44967","729","8600000US28376","ZCTA5 28376"
"12654","887","8600000US28377","ZCTA5 28377"
"24512","856","8600000US28379","ZCTA5 28379"
"7252","1027","8600000US28382","ZCTA5 28382"
"8518","602","8600000US28383","ZCTA5 28383"
"11162","681","8600000US28384","ZCTA5 28384"
"2277","561","8600000US28385","ZCTA5 28385"
"6258","632","8600000US28386","ZCTA5 28386"
"15437","727","8600000US28387","ZCTA5 28387"
"24768","1006","8600000US28390","ZCTA5 28390"
"5842","570","8600000US28391","ZCTA5 28391"
"1559","491","8600000US28392","ZCTA5 28392"
"1962","493","8600000US28393","ZCTA5 28393"
"5547","840","8600000US28394","ZCTA5 28394"
"2046","366","8600000US28395","ZCTA5 28395"
"2583","343","8600000US28396","ZCTA5 28396"
"8296","979","8600000US28398","ZCTA5 28398"
"1955","338","8600000US28399","ZCTA5 28399"
"24656","1169","8600000US28401","ZCTA5 28401"
"41525","1199","8600000US28403","ZCTA5 28403"
"32909","1352","8600000US28405","ZCTA5 28405"
"34849","1231","8600000US28409","ZCTA5 28409"
"39019","1092","8600000US28411","ZCTA5 28411"
"39106","1406","8600000US28412","ZCTA5 28412"
"4075","762","8600000US28420","ZCTA5 28420"
"1610","399","8600000US28421","ZCTA5 28421"
"8116","658","8600000US28422","ZCTA5 28422"
"2421","303","8600000US28423","ZCTA5 28423"
"48","30","8600000US28424","ZCTA5 28424"
"11833","859","8600000US28425","ZCTA5 28425"
"6611","129","8600000US28428","ZCTA5 28428"
"7058","938","8600000US28429","ZCTA5 28429"
"2298","340","8600000US28430","ZCTA5 28430"
"7027","871","8600000US28431","ZCTA5 28431"
"1407","387","8600000US28432","ZCTA5 28432"
"5228","787","8600000US28433","ZCTA5 28433"
"948","249","8600000US28434","ZCTA5 28434"
"2210","414","8600000US28435","ZCTA5 28435"
"2090","447","8600000US28436","ZCTA5 28436"
"1651","353","8600000US28438","ZCTA5 28438"
"1038","319","8600000US28439","ZCTA5 28439"
"3396","588","8600000US28441","ZCTA5 28441"
"1432","334","8600000US28442","ZCTA5 28442"
"23266","1017","8600000US28443","ZCTA5 28443"
"2310","519","8600000US28444","ZCTA5 28444"
"7196","744","8600000US28445","ZCTA5 28445"
"1734","564","8600000US28447","ZCTA5 28447"
"902","415","8600000US28448","ZCTA5 28448"
"1778","204","8600000US28449","ZCTA5 28449"
"2684","327","8600000US28450","ZCTA5 28450"
"35236","1297","8600000US28451","ZCTA5 28451"
"899","382","8600000US28452","ZCTA5 28452"
"3563","549","8600000US28453","ZCTA5 28453"
"2733","619","8600000US28454","ZCTA5 28454"
"2500","630","8600000US28455","ZCTA5 28455"
"3750","666","8600000US28456","ZCTA5 28456"
"10299","838","8600000US28457","ZCTA5 28457"
"6761","780","8600000US28458","ZCTA5 28458"
"10845","977","8600000US28460","ZCTA5 28460"
"20506","601","8600000US28461","ZCTA5 28461"
"12917","1120","8600000US28462","ZCTA5 28462"
"9116","727","8600000US28463","ZCTA5 28463"
"3031","643","8600000US28464","ZCTA5 28464"
"7432","306","8600000US28465","ZCTA5 28465"
"9292","760","8600000US28466","ZCTA5 28466"
"10688","817","8600000US28467","ZCTA5 28467"
"5235","524","8600000US28468","ZCTA5 28468"
"6094","603","8600000US28469","ZCTA5 28469"
"12812","755","8600000US28470","ZCTA5 28470"
"18522","960","8600000US28472","ZCTA5 28472"
"4757","668","8600000US28478","ZCTA5 28478"
"7561","919","8600000US28479","ZCTA5 28479"
"2599","55","8600000US28480","ZCTA5 28480"
"17772","861","8600000US28501","ZCTA5 28501"
"21717","1052","8600000US28504","ZCTA5 28504"
"3093","789","8600000US28508","ZCTA5 28508"
"1508","158","8600000US28510","ZCTA5 28510"
"626","107","8600000US28511","ZCTA5 28511"
"3211","290","8600000US28512","ZCTA5 28512"
"10339","729","8600000US28513","ZCTA5 28513"
"2606","294","8600000US28515","ZCTA5 28515"
"11455","655","8600000US28516","ZCTA5 28516"
"8912","1109","8600000US28518","ZCTA5 28518"
"341","154","8600000US28519","ZCTA5 28519"
"243","113","8600000US28520","ZCTA5 28520"
"2769","484","8600000US28521","ZCTA5 28521"
"2196","401","8600000US28523","ZCTA5 28523"
"285","142","8600000US28524","ZCTA5 28524"
"2883","763","8600000US28525","ZCTA5 28525"
"2797","713","8600000US28526","ZCTA5 28526"
"788","213","8600000US28527","ZCTA5 28527"
"619","252","8600000US28528","ZCTA5 28528"
"1920","307","8600000US28529","ZCTA5 28529"
"6577","921","8600000US28530","ZCTA5 28530"
"1260","152","8600000US28531","ZCTA5 28531"
"22220","1087","8600000US28532","ZCTA5 28532"
"3331","762","8600000US28533","ZCTA5 28533"
"90","58","8600000US28537","ZCTA5 28537"
"2008","471","8600000US28538","ZCTA5 28538"
"16509","1141","8600000US28539","ZCTA5 28539"
"49144","2003","8600000US28540","ZCTA5 28540"
"5180","434","8600000US28543","ZCTA5 28543"
"5917","726","8600000US28544","ZCTA5 28544"
"46435","2109","8600000US28546","ZCTA5 28546"
"25354","1297","8600000US28547","ZCTA5 28547"
"14684","1163","8600000US28551","ZCTA5 28551"
"169","128","8600000US28552","ZCTA5 28552"
"402","186","8600000US28553","ZCTA5 28553"
"205","108","8600000US28554","ZCTA5 28554"
"4571","613","8600000US28555","ZCTA5 28555"
"1013","245","8600000US28556","ZCTA5 28556"
"15298","500","8600000US28557","ZCTA5 28557"
"27458","1259","8600000US28560","ZCTA5 28560"
"38317","1191","8600000US28562","ZCTA5 28562"
"21402","764","8600000US28570","ZCTA5 28570"
"2474","246","8600000US28571","ZCTA5 28571"
"6866","902","8600000US28572","ZCTA5 28572"
"1770","306","8600000US28573","ZCTA5 28573"
"18448","1319","8600000US28574","ZCTA5 28574"
"481","125","8600000US28575","ZCTA5 28575"
"333","89","8600000US28577","ZCTA5 28577"
"7504","1191","8600000US28578","ZCTA5 28578"
"639","266","8600000US28579","ZCTA5 28579"
"13010","578","8600000US28580","ZCTA5 28580"
"361","222","8600000US28581","ZCTA5 28581"
"2507","522","8600000US28582","ZCTA5 28582"
"313","98","8600000US28583","ZCTA5 28583"
"12536","708","8600000US28584","ZCTA5 28584"
"3958","369","8600000US28585","ZCTA5 28585"
"7808","800","8600000US28586","ZCTA5 28586"
"263","96","8600000US28587","ZCTA5 28587"
"131","100","8600000US28589","ZCTA5 28589"
"25032","1306","8600000US28590","ZCTA5 28590"
"3702","30","8600000US28594","ZCTA5 28594"
"51401","1536","8600000US28601","ZCTA5 28601"
"28902","1222","8600000US28602","ZCTA5 28602"
"7227","643","8600000US28604","ZCTA5 28604"
"3312","531","8600000US28605","ZCTA5 28605"
"1497","363","8600000US28606","ZCTA5 28606"
"36550","792","8600000US28607","ZCTA5 28607"
"5615","591","8600000US28609","ZCTA5 28609"
"10639","846","8600000US28610","ZCTA5 28610"
"1131","399","8600000US28611","ZCTA5 28611"
"12314","927","8600000US28612","ZCTA5 28612"
"23353","1101","8600000US28613","ZCTA5 28613"
"1811","281","8600000US28615","ZCTA5 28615"
"166","76","8600000US28616","ZCTA5 28616"
"1924","408","8600000US28617","ZCTA5 28617"
"2561","309","8600000US28618","ZCTA5 28618"
"1593","351","8600000US28619","ZCTA5 28619"
"10637","921","8600000US28621","ZCTA5 28621"
"2189","394","8600000US28622","ZCTA5 28622"
"1540","299","8600000US28623","ZCTA5 28623"
"1499","452","8600000US28624","ZCTA5 28624"
"39559","1157","8600000US28625","ZCTA5 28625"
"2693","474","8600000US28626","ZCTA5 28626"
"1020","222","8600000US28627","ZCTA5 28627"
"476","153","8600000US28628","ZCTA5 28628"
"0","12","8600000US28629","ZCTA5 28629"
"20262","1009","8600000US28630","ZCTA5 28630"
"758","274","8600000US28631","ZCTA5 28631"
"4852","737","8600000US28634","ZCTA5 28634"
"3055","602","8600000US28635","ZCTA5 28635"
"4901","635","8600000US28636","ZCTA5 28636"
"1692","303","8600000US28637","ZCTA5 28637"
"12277","845","8600000US28638","ZCTA5 28638"
"4985","692","8600000US28640","ZCTA5 28640"
"5881","508","8600000US28642","ZCTA5 28642"
"3842","603","8600000US28643","ZCTA5 28643"
"1147","331","8600000US28644","ZCTA5 28644"
"46232","1075","8600000US28645","ZCTA5 28645"
"310","126","8600000US28646","ZCTA5 28646"
"16","25","8600000US28647","ZCTA5 28647"
"868","409","8600000US28649","ZCTA5 28649"
"10955","782","8600000US28650","ZCTA5 28650"
"6820","729","8600000US28651","ZCTA5 28651"
"0","12","8600000US28652","ZCTA5 28652"
"3268","649","8600000US28654","ZCTA5 28654"
"55009","1052","8600000US28655","ZCTA5 28655"
"8651","744","8600000US28657","ZCTA5 28657"
"27688","1223","8600000US28658","ZCTA5 28658"
"21457","1225","8600000US28659","ZCTA5 28659"
"2210","493","8600000US28660","ZCTA5 28660"
"193","120","8600000US28662","ZCTA5 28662"
"616","183","8600000US28663","ZCTA5 28663"
"2376","480","8600000US28665","ZCTA5 28665"
"138","128","8600000US28666","ZCTA5 28666"
"360","132","8600000US28667","ZCTA5 28667"
"481","244","8600000US28668","ZCTA5 28668"
"2623","567","8600000US28669","ZCTA5 28669"
"3649","885","8600000US28670","ZCTA5 28670"
"545","177","8600000US28671","ZCTA5 28671"
"15","23","8600000US28672","ZCTA5 28672"
"6221","712","8600000US28673","ZCTA5 28673"
"6707","363","8600000US28675","ZCTA5 28675"
"3788","526","8600000US28676","ZCTA5 28676"
"34703","1101","8600000US28677","ZCTA5 28677"
"5676","814","8600000US28678","ZCTA5 28678"
"1609","282","8600000US28679","ZCTA5 28679"
"26448","848","8600000US28681","ZCTA5 28681"
"1474","443","8600000US28682","ZCTA5 28682"
"1232","262","8600000US28683","ZCTA5 28683"
"2038","389","8600000US28684","ZCTA5 28684"
"1854","383","8600000US28685","ZCTA5 28685"
"2586","629","8600000US28689","ZCTA5 28689"
"9189","725","8600000US28690","ZCTA5 28690"
"4070","574","8600000US28692","ZCTA5 28692"
"1690","317","8600000US28693","ZCTA5 28693"
"7719","643","8600000US28694","ZCTA5 28694"
