"B19083_001E","B19083_001M","GEO_ID","NAME"
"Estimate!!Gini Index","Margin of Error!!Gini Index","id","Geographic Area Name"
"0.4545","0.0328","8600000US42164","ZCTA5 42164"
"0.4087","0.0490","8600000US42166","ZCTA5 42166"
"0.5152","0.0377","8600000US42167","ZCTA5 42167"
"0.3968","0.0646","8600000US42170","ZCTA5 42170"
"0.4118","0.0378","8600000US42171","ZCTA5 42171"
"0.4898","0.1182","8600000US42202","ZCTA5 42202"
"0.5710","0.0912","8600000US42204","ZCTA5 42204"
"0.4948","0.0772","8600000US42206","ZCTA5 42206"
"0.3206","0.0712","8600000US42207","ZCTA5 42207"
"0.4073","0.0323","8600000US42210","ZCTA5 42210"
"0.4351","0.0284","8600000US42211","ZCTA5 42211"
"0.4523","0.0691","8600000US42214","ZCTA5 42214"
"0.4186","0.0667","8600000US42215","ZCTA5 42215"
"0.4201","0.0367","8600000US42217","ZCTA5 42217"
"0.4783","0.1090","8600000US42220","ZCTA5 42220"
"0.3117","0.0253","8600000US42223","ZCTA5 42223"
"0.3426","0.0622","8600000US42232","ZCTA5 42232"
"0.5076","0.0619","8600000US42234","ZCTA5 42234"
"0.2871","0.0845","8600000US42236","ZCTA5 42236"
"0.5330","0.0468","8600000US42240","ZCTA5 42240"
"0.4015","0.0496","8600000US42254","ZCTA5 42254"
"0.4248","0.0529","8600000US42256","ZCTA5 42256"
"0.4060","0.0599","8600000US42259","ZCTA5 42259"
"0.4357","0.0295","8600000US42261","ZCTA5 42261"
"0.4771","0.0657","8600000US42262","ZCTA5 42262"
"0.4668","0.0900","8600000US42265","ZCTA5 42265"
"0.3196","0.0298","8600000US42266","ZCTA5 42266"
"0.5490","0.1160","8600000US42273","ZCTA5 42273"
"0.3558","0.0614","8600000US42274","ZCTA5 42274"
"0.4393","0.0891","8600000US42275","ZCTA5 42275"
"0.4111","0.0291","8600000US42276","ZCTA5 42276"
"0.2858","0.0986","8600000US42280","ZCTA5 42280"
"0.3958","0.1496","8600000US42285","ZCTA5 42285"
"0.5202","0.0688","8600000US42286","ZCTA5 42286"
"0.4625","0.0315","8600000US42301","ZCTA5 42301"
"0.4843","0.0266","8600000US42303","ZCTA5 42303"
"0.5570","0.1228","8600000US42320","ZCTA5 42320"
"0.3648","0.2441","8600000US42321","ZCTA5 42321"
"-","**","8600000US42322","ZCTA5 42322"
"0.3398","0.0841","8600000US42323","ZCTA5 42323"
"0.3925","0.0341","8600000US42324","ZCTA5 42324"
"0.4241","0.0510","8600000US42325","ZCTA5 42325"
"0.2314","0.1054","8600000US42326","ZCTA5 42326"
"0.4243","0.0352","8600000US42327","ZCTA5 42327"
"0.3897","0.0397","8600000US42328","ZCTA5 42328"
"0.4428","0.0688","8600000US42330","ZCTA5 42330"
"0.3772","0.0909","8600000US42332","ZCTA5 42332"
"0.3003","0.0635","8600000US42333","ZCTA5 42333"
"0.4533","0.0878","8600000US42337","ZCTA5 42337"
"0.1829","0.1702","8600000US42338","ZCTA5 42338"
"0.4612","0.0821","8600000US42339","ZCTA5 42339"
"0.3871","0.0464","8600000US42343","ZCTA5 42343"
"0.2893","0.1186","8600000US42344","ZCTA5 42344"
"0.5028","0.0428","8600000US42345","ZCTA5 42345"
"0.4348","0.0437","8600000US42347","ZCTA5 42347"
"0.3671","0.0317","8600000US42348","ZCTA5 42348"
"0.3618","0.0760","8600000US42349","ZCTA5 42349"
"0.4034","0.0628","8600000US42350","ZCTA5 42350"
"0.3926","0.0385","8600000US42351","ZCTA5 42351"
"0.5159","0.0968","8600000US42352","ZCTA5 42352"
"0.3831","0.0805","8600000US42354","ZCTA5 42354"
"0.3942","0.0698","8600000US42355","ZCTA5 42355"
"-","**","8600000US42356","ZCTA5 42356"
"0.4432","0.0879","8600000US42361","ZCTA5 42361"
"0.4388","0.0607","8600000US42366","ZCTA5 42366"
"0.3152","0.0563","8600000US42367","ZCTA5 42367"
"0.3828","0.0481","8600000US42368","ZCTA5 42368"
"0.3434","0.0731","8600000US42369","ZCTA5 42369"
"-","**","8600000US42370","ZCTA5 42370"
"0.3580","0.1686","8600000US42371","ZCTA5 42371"
"0.3218","0.0419","8600000US42372","ZCTA5 42372"
"0.3291","0.1053","8600000US42374","ZCTA5 42374"
"0.3960","0.0393","8600000US42376","ZCTA5 42376"
"0.4271","0.0487","8600000US42378","ZCTA5 42378"
"0.4785","0.0607","8600000US42404","ZCTA5 42404"
"0.4202","0.0678","8600000US42406","ZCTA5 42406"
"0.4438","0.0606","8600000US42408","ZCTA5 42408"
"0.4324","0.0407","8600000US42409","ZCTA5 42409"
"0.4336","0.0682","8600000US42410","ZCTA5 42410"
"0.4930","0.1156","8600000US42411","ZCTA5 42411"
"0.3816","0.0571","8600000US42413","ZCTA5 42413"
"0.4596","0.0248","8600000US42420","ZCTA5 42420"
"0.4573","0.0223","8600000US42431","ZCTA5 42431"
"0.3298","0.0577","8600000US42436","ZCTA5 42436"
"0.4085","0.0339","8600000US42437","ZCTA5 42437"
"0.3855","0.0574","8600000US42440","ZCTA5 42440"
"0.4325","0.0943","8600000US42441","ZCTA5 42441"
"0.4637","0.0512","8600000US42442","ZCTA5 42442"
"0.5428","0.0640","8600000US42445","ZCTA5 42445"
"0.4885","0.0507","8600000US42450","ZCTA5 42450"
"0.3000","0.1983","8600000US42451","ZCTA5 42451"
"0.4549","0.1262","8600000US42452","ZCTA5 42452"
"0.3928","0.0654","8600000US42453","ZCTA5 42453"
"0.4128","0.0510","8600000US42455","ZCTA5 42455"
"0.5174","0.1375","8600000US42456","ZCTA5 42456"
"0.3500","0.0856","8600000US42458","ZCTA5 42458"
"0.3641","0.0304","8600000US42459","ZCTA5 42459"
"0.4043","0.0521","8600000US42461","ZCTA5 42461"
"0.4012","0.0861","8600000US42462","ZCTA5 42462"
"0.4337","0.1379","8600000US42463","ZCTA5 42463"
"0.3885","0.0397","8600000US42464","ZCTA5 42464"
"0.5628","0.0903","8600000US42501","ZCTA5 42501"
"0.5157","0.0373","8600000US42503","ZCTA5 42503"
"0.4503","0.0749","8600000US42516","ZCTA5 42516"
"0.5218","0.0975","8600000US42518","ZCTA5 42518"
"0.4173","0.0427","8600000US42519","ZCTA5 42519"
"0.4867","0.0538","8600000US42528","ZCTA5 42528"
"0.4432","0.0453","8600000US42533","ZCTA5 42533"
"0.4433","0.0324","8600000US42539","ZCTA5 42539"
"0.4317","0.1166","8600000US42541","ZCTA5 42541"
"0.5672","0.0814","8600000US42544","ZCTA5 42544"
"0.4914","0.0589","8600000US42553","ZCTA5 42553"
"0.6714","0.2049","8600000US42565","ZCTA5 42565"
"0.4830","0.1645","8600000US42566","ZCTA5 42566"
"0.4516","0.0413","8600000US42567","ZCTA5 42567"
"0.5125","0.0622","8600000US42602","ZCTA5 42602"
"-","**","8600000US42603","ZCTA5 42603"
"0.4988","0.0409","8600000US42629","ZCTA5 42629"
"0.1401","0.1455","8600000US42631","ZCTA5 42631"
"0.4990","0.0521","8600000US42633","ZCTA5 42633"
"0.5469","0.1287","8600000US42634","ZCTA5 42634"
"0.5163","0.1069","8600000US42635","ZCTA5 42635"
"-","**","8600000US42638","ZCTA5 42638"
"0.4211","0.0225","8600000US42642","ZCTA5 42642"
"0.4074","0.0569","8600000US42647","ZCTA5 42647"
"0.5164","0.0888","8600000US42649","ZCTA5 42649"
"0.5009","0.0582","8600000US42653","ZCTA5 42653"
"0.4852","0.0540","8600000US42701","ZCTA5 42701"
"0.4094","0.0956","8600000US42712","ZCTA5 42712"
"0.4337","0.0376","8600000US42713","ZCTA5 42713"
"0.6123","0.1701","8600000US42715","ZCTA5 42715"
"0.4972","0.0678","8600000US42716","ZCTA5 42716"
"0.4838","0.0344","8600000US42717","ZCTA5 42717"
"0.4685","0.0362","8600000US42718","ZCTA5 42718"
"0.4302","0.0404","8600000US42721","ZCTA5 42721"
"0.4496","0.0875","8600000US42722","ZCTA5 42722"
"0.3733","0.0619","8600000US42724","ZCTA5 42724"
"0.4776","0.0401","8600000US42726","ZCTA5 42726"
"0.4636","0.0383","8600000US42728","ZCTA5 42728"
"0.5083","0.0711","8600000US42729","ZCTA5 42729"
"0.3370","0.1637","8600000US42731","ZCTA5 42731"
"0.3833","0.1189","8600000US42732","ZCTA5 42732"
"0.3364","0.0611","8600000US42733","ZCTA5 42733"
"0.3450","0.1021","8600000US42740","ZCTA5 42740"
"0.4010","0.0854","8600000US42741","ZCTA5 42741"
"0.5236","0.0817","8600000US42743","ZCTA5 42743"
"0.4245","0.0545","8600000US42746","ZCTA5 42746"
"0.3747","0.0334","8600000US42748","ZCTA5 42748"
"0.4616","0.0382","8600000US42749","ZCTA5 42749"
"0.5876","0.2083","8600000US42753","ZCTA5 42753"
"0.4692","0.0344","8600000US42754","ZCTA5 42754"
"0.4378","0.0549","8600000US42757","ZCTA5 42757"
"0.2533","0.1773","8600000US42758","ZCTA5 42758"
"0.4071","0.1840","8600000US42762","ZCTA5 42762"
"0.5282","0.1298","8600000US42764","ZCTA5 42764"
"0.4582","0.0368","8600000US42765","ZCTA5 42765"
"0.3947","0.0954","8600000US42776","ZCTA5 42776"
"0.3751","0.0586","8600000US42782","ZCTA5 42782"
"0.5049","0.1039","8600000US42784","ZCTA5 42784"
"0.3687","0.1223","8600000US42788","ZCTA5 42788"
"0.3902","0.0729","8600000US43001","ZCTA5 43001"
"0.2351","0.0370","8600000US43002","ZCTA5 43002"
"0.3496","0.0451","8600000US43003","ZCTA5 43003"
"0.3648","0.0314","8600000US43004","ZCTA5 43004"
"0.2657","0.1613","8600000US43005","ZCTA5 43005"
"0.3615","0.1335","8600000US43006","ZCTA5 43006"
"0.4167","0.0599","8600000US43008","ZCTA5 43008"
"0.3003","0.0326","8600000US43009","ZCTA5 43009"
"0.3854","0.0988","8600000US43010","ZCTA5 43010"
"0.3567","0.0372","8600000US43011","ZCTA5 43011"
"0.5080","0.1797","8600000US43013","ZCTA5 43013"
"0.3493","0.0470","8600000US43014","ZCTA5 43014"
"0.4152","0.0167","8600000US43015","ZCTA5 43015"
"0.4294","0.0259","8600000US43016","ZCTA5 43016"
"0.4565","0.0189","8600000US43017","ZCTA5 43017"
"0.3503","0.0274","8600000US43019","ZCTA5 43019"
"0.3724","0.0297","8600000US43021","ZCTA5 43021"
"0.3544","0.0462","8600000US43022","ZCTA5 43022"
"0.4603","0.0436","8600000US43023","ZCTA5 43023"
"0.4724","0.0751","8600000US43025","ZCTA5 43025"
"0.3953","0.0144","8600000US43026","ZCTA5 43026"
"0.3815","0.0363","8600000US43028","ZCTA5 43028"
"0.2801","0.0983","8600000US43029","ZCTA5 43029"
"-","**","8600000US43030","ZCTA5 43030"
"0.3928","0.0445","8600000US43031","ZCTA5 43031"
"-","**","8600000US43032","ZCTA5 43032"
"0.4464","0.1681","8600000US43033","ZCTA5 43033"
"0.3561","0.0192","8600000US43035","ZCTA5 43035"
"0.3316","0.0761","8600000US43036","ZCTA5 43036"
"0.3972","0.0645","8600000US43037","ZCTA5 43037"
"0.3748","0.0205","8600000US43040","ZCTA5 43040"
"0.4565","0.0782","8600000US43044","ZCTA5 43044"
"0.3392","0.0642","8600000US43045","ZCTA5 43045"
"0.4441","0.0735","8600000US43046","ZCTA5 43046"
"0.4006","0.0180","8600000US43050","ZCTA5 43050"
"0.4605","0.0252","8600000US43054","ZCTA5 43054"
"0.4330","0.0172","8600000US43055","ZCTA5 43055"
"0.4459","0.0323","8600000US43056","ZCTA5 43056"
"0.3696","0.0433","8600000US43060","ZCTA5 43060"
"0.3344","0.0333","8600000US43061","ZCTA5 43061"
"0.3787","0.0296","8600000US43062","ZCTA5 43062"
"0.3795","0.0312","8600000US43064","ZCTA5 43064"
"0.4075","0.0179","8600000US43065","ZCTA5 43065"
"0.3773","0.0714","8600000US43066","ZCTA5 43066"
"0.4248","0.1002","8600000US43067","ZCTA5 43067"
"0.3961","0.0199","8600000US43068","ZCTA5 43068"
"0.2498","0.2381","8600000US43070","ZCTA5 43070"
"0.4332","0.1039","8600000US43071","ZCTA5 43071"
"0.3415","0.0315","8600000US43072","ZCTA5 43072"
"0.3748","0.0310","8600000US43074","ZCTA5 43074"
"0.3869","0.0312","8600000US43076","ZCTA5 43076"
"0.2933","0.0931","8600000US43077","ZCTA5 43077"
"0.3862","0.0183","8600000US43078","ZCTA5 43078"
"0.3829","0.0610","8600000US43080","ZCTA5 43080"
"0.3573","0.0136","8600000US43081","ZCTA5 43081"
"0.3641","0.0174","8600000US43082","ZCTA5 43082"
"0.3251","0.0681","8600000US43084","ZCTA5 43084"
"0.4147","0.0233","8600000US43085","ZCTA5 43085"
"0.4332","0.1059","8600000US43101","ZCTA5 43101"
"0.3819","0.0822","8600000US43102","ZCTA5 43102"
"0.3822","0.0477","8600000US43103","ZCTA5 43103"
"0.4785","0.0522","8600000US43105","ZCTA5 43105"
"0.4138","0.0742","8600000US43106","ZCTA5 43106"
"0.3516","0.0662","8600000US43107","ZCTA5 43107"
"0.3525","0.1422","8600000US43109","ZCTA5 43109"
"0.4102","0.0328","8600000US43110","ZCTA5 43110"
"0.3324","0.2272","8600000US43111","ZCTA5 43111"
"0.3638","0.0342","8600000US43112","ZCTA5 43112"
"0.4223","0.0218","8600000US43113","ZCTA5 43113"
"0.3950","0.0799","8600000US43115","ZCTA5 43115"
"0.3205","0.0478","8600000US43116","ZCTA5 43116"
"-","**","8600000US43117","ZCTA5 43117"
"0.3888","0.0305","8600000US43119","ZCTA5 43119"
"0.3837","0.0201","8600000US43123","ZCTA5 43123"
"0.3526","0.0331","8600000US43125","ZCTA5 43125"
"0.4321","0.1206","8600000US43126","ZCTA5 43126"
"0.2197","0.1281","8600000US43127","ZCTA5 43127"
"0.4123","0.0388","8600000US43128","ZCTA5 43128"
"0.4201","0.0139","8600000US43130","ZCTA5 43130"
"0.4298","0.0346","8600000US43135","ZCTA5 43135"
"0.3271","0.0470","8600000US43136","ZCTA5 43136"
"0.4180","0.1027","8600000US43137","ZCTA5 43137"
"0.3996","0.0210","8600000US43138","ZCTA5 43138"
"0.3905","0.0246","8600000US43140","ZCTA5 43140"
"0.3108","0.0970","8600000US43142","ZCTA5 43142"
"0.3767","0.0298","8600000US43143","ZCTA5 43143"
"0.3540","0.0424","8600000US43144","ZCTA5 43144"
"0.3673","0.0549","8600000US43145","ZCTA5 43145"
"0.3813","0.0408","8600000US43146","ZCTA5 43146"
"0.3550","0.0213","8600000US43147","ZCTA5 43147"
"0.4366","0.0605","8600000US43148","ZCTA5 43148"
"0.3589","0.0388","8600000US43149","ZCTA5 43149"
"0.3913","0.0787","8600000US43150","ZCTA5 43150"
"0.3502","0.0574","8600000US43151","ZCTA5 43151"
"0.4471","0.0923","8600000US43152","ZCTA5 43152"
"0.3816","0.0565","8600000US43153","ZCTA5 43153"
"0.3711","0.0551","8600000US43154","ZCTA5 43154"
"0.4317","0.0946","8600000US43155","ZCTA5 43155"
"0.3090","0.1167","8600000US43156","ZCTA5 43156"
"0.3387","0.0502","8600000US43157","ZCTA5 43157"
"0.2618","0.0989","8600000US43158","ZCTA5 43158"
"0.4486","0.0204","8600000US43160","ZCTA5 43160"
"0.4237","0.0444","8600000US43162","ZCTA5 43162"
"0.4456","0.0815","8600000US43164","ZCTA5 43164"
"0.5388","0.0220","8600000US43201","ZCTA5 43201"
"0.4405","0.0316","8600000US43202","ZCTA5 43202"
"0.4839","0.0344","8600000US43203","ZCTA5 43203"
"0.4462","0.0227","8600000US43204","ZCTA5 43204"
"0.5155","0.0409","8600000US43205","ZCTA5 43205"
"0.4941","0.0289","8600000US43206","ZCTA5 43206"
"0.4023","0.0207","8600000US43207","ZCTA5 43207"
"0.5340","0.0277","8600000US43209","ZCTA5 43209"
"0.5177","0.1420","8600000US43210","ZCTA5 43210"
"0.4602","0.0262","8600000US43211","ZCTA5 43211"
"0.4990","0.0190","8600000US43212","ZCTA5 43212"
"0.4727","0.0342","8600000US43213","ZCTA5 43213"
"0.4204","0.0174","8600000US43214","ZCTA5 43214"
"0.5024","0.0325","8600000US43215","ZCTA5 43215"
"0.3125","0.0533","8600000US43217","ZCTA5 43217"
"0.4494","0.0221","8600000US43219","ZCTA5 43219"
"0.5074","0.0214","8600000US43220","ZCTA5 43220"
"0.4644","0.0251","8600000US43221","ZCTA5 43221"
"0.5368","0.0584","8600000US43222","ZCTA5 43222"
"0.4706","0.0397","8600000US43223","ZCTA5 43223"
"0.4075","0.0167","8600000US43224","ZCTA5 43224"
"0.4498","0.0340","8600000US43227","ZCTA5 43227"
"0.4250","0.0192","8600000US43228","ZCTA5 43228"
"0.4010","0.0183","8600000US43229","ZCTA5 43229"
"0.3904","0.0196","8600000US43230","ZCTA5 43230"
"0.3608","0.0202","8600000US43231","ZCTA5 43231"
"0.3952","0.0163","8600000US43232","ZCTA5 43232"
"0.4352","0.0159","8600000US43235","ZCTA5 43235"
"0.3200","0.0348","8600000US43240","ZCTA5 43240"
"0.4628","0.0199","8600000US43302","ZCTA5 43302"
"0.3347","0.0394","8600000US43310","ZCTA5 43310"
"0.4073","0.0343","8600000US43311","ZCTA5 43311"
"0.3435","0.0619","8600000US43314","ZCTA5 43314"
"0.3739","0.0461","8600000US43315","ZCTA5 43315"
"0.3673","0.0330","8600000US43316","ZCTA5 43316"
"0.3249","0.1043","8600000US43317","ZCTA5 43317"
"0.3448","0.0378","8600000US43318","ZCTA5 43318"
"0.3557","0.1437","8600000US43319","ZCTA5 43319"
"0.3082","0.0870","8600000US43320","ZCTA5 43320"
"0.3892","0.0719","8600000US43321","ZCTA5 43321"
"0.3523","0.0569","8600000US43322","ZCTA5 43322"
"0.3884","0.0900","8600000US43323","ZCTA5 43323"
"0.4718","0.0764","8600000US43324","ZCTA5 43324"
"0.4235","0.0253","8600000US43326","ZCTA5 43326"
"0.4036","0.1124","8600000US43330","ZCTA5 43330"
"0.5047","0.0604","8600000US43331","ZCTA5 43331"
"0.4163","0.0830","8600000US43332","ZCTA5 43332"
"0.3817","0.1032","8600000US43333","ZCTA5 43333"
"0.4542","0.0970","8600000US43334","ZCTA5 43334"
"-","**","8600000US43336","ZCTA5 43336"
"0.4099","0.0916","8600000US43337","ZCTA5 43337"
"0.3746","0.0280","8600000US43338","ZCTA5 43338"
"0.3116","0.0468","8600000US43340","ZCTA5 43340"
"0.4220","0.1125","8600000US43341","ZCTA5 43341"
"0.4522","0.1149","8600000US43342","ZCTA5 43342"
"0.3772","0.0840","8600000US43343","ZCTA5 43343"
"0.3721","0.0267","8600000US43344","ZCTA5 43344"
"0.2787","0.0562","8600000US43345","ZCTA5 43345"
"0.3639","0.0956","8600000US43347","ZCTA5 43347"
"0.4981","0.0492","8600000US43348","ZCTA5 43348"
"0.4253","0.0399","8600000US43351","ZCTA5 43351"
"0.3884","0.0453","8600000US43356","ZCTA5 43356"
"0.4094","0.0429","8600000US43357","ZCTA5 43357"
"0.3241","0.0470","8600000US43358","ZCTA5 43358"
"0.3347","0.0685","8600000US43359","ZCTA5 43359"
"0.2679","0.0422","8600000US43360","ZCTA5 43360"
"0.4882","0.0201","8600000US43402","ZCTA5 43402"
"-","**","8600000US43403","ZCTA5 43403"
"0.3310","0.0325","8600000US43406","ZCTA5 43406"
"0.2745","0.0914","8600000US43407","ZCTA5 43407"
"0.3295","0.0739","8600000US43408","ZCTA5 43408"
"0.4065","0.0545","8600000US43410","ZCTA5 43410"
"0.3878","0.0423","8600000US43412","ZCTA5 43412"
"0.3467","0.0636","8600000US43413","ZCTA5 43413"
"0.4352","0.0431","8600000US43416","ZCTA5 43416"
"0.4060","0.0188","8600000US43420","ZCTA5 43420"
"0.3694","0.0579","8600000US43430","ZCTA5 43430"
"0.3834","0.0315","8600000US43431","ZCTA5 43431"
"0.6706","0.1877","8600000US43432","ZCTA5 43432"
"0.0176","0.0179","8600000US43433","ZCTA5 43433"
"0.3749","0.1141","8600000US43434","ZCTA5 43434"
"0.3154","0.0668","8600000US43435","ZCTA5 43435"
"0.3604","0.0633","8600000US43437","ZCTA5 43437"
"0.4891","0.1059","8600000US43438","ZCTA5 43438"
"0.1535","0.1392","8600000US43439","ZCTA5 43439"
"0.4304","0.0331","8600000US43440","ZCTA5 43440"
"0.3742","0.0897","8600000US43442","ZCTA5 43442"
"0.3246","0.0372","8600000US43443","ZCTA5 43443"
"0.3259","0.0572","8600000US43445","ZCTA5 43445"
"0.3782","0.0513","8600000US43446","ZCTA5 43446"
"0.3885","0.0364","8600000US43447","ZCTA5 43447"
"0.3863","0.0297","8600000US43449","ZCTA5 43449"
"0.4252","0.0536","8600000US43450","ZCTA5 43450"
"0.4067","0.0514","8600000US43451","ZCTA5 43451"
"0.4780","0.0460","8600000US43452","ZCTA5 43452"
"0.4434","0.0824","8600000US43456","ZCTA5 43456"
"0.4135","0.0700","8600000US43457","ZCTA5 43457"
"0.3042","0.0548","8600000US43458","ZCTA5 43458"
"0.3849","0.0333","8600000US43460","ZCTA5 43460"
"0.3379","0.0651","8600000US43462","ZCTA5 43462"
"0.1271","0.0971","8600000US43463","ZCTA5 43463"
"0.5111","0.0681","8600000US43464","ZCTA5 43464"
"0.4442","0.0344","8600000US43465","ZCTA5 43465"
"0.3445","0.0519","8600000US43466","ZCTA5 43466"
"0.2864","0.1310","8600000US43467","ZCTA5 43467"
"0.2767","0.1194","8600000US43468","ZCTA5 43468"
"0.4718","0.0491","8600000US43469","ZCTA5 43469"
"0.3519","0.0861","8600000US43501","ZCTA5 43501"
"0.3875","0.0254","8600000US43502","ZCTA5 43502"
"0.4105","0.1152","8600000US43504","ZCTA5 43504"
"0.3697","0.1414","8600000US43505","ZCTA5 43505"
"0.4115","0.0473","8600000US43506","ZCTA5 43506"
"0.4091","0.0666","8600000US43511","ZCTA5 43511"
"0.4361","0.0439","8600000US43512","ZCTA5 43512"
"0.4119","0.0404","8600000US43515","ZCTA5 43515"
"0.3547","0.0296","8600000US43516","ZCTA5 43516"
"0.4031","0.0392","8600000US43517","ZCTA5 43517"
"0.3568","0.0651","8600000US43518","ZCTA5 43518"
"0.3772","0.1744","8600000US43519","ZCTA5 43519"
"0.4020","0.0551","8600000US43521","ZCTA5 43521"
"0.3765","0.0354","8600000US43522","ZCTA5 43522"
"-","**","8600000US43523","ZCTA5 43523"
"0.3235","0.0467","8600000US43524","ZCTA5 43524"
"0.3000","0.0446","8600000US43525","ZCTA5 43525"
"0.3351","0.0292","8600000US43526","ZCTA5 43526"
"0.4215","0.0517","8600000US43527","ZCTA5 43527"
"0.4270","0.0279","8600000US43528","ZCTA5 43528"
"0.2684","0.0925","8600000US43529","ZCTA5 43529"
"0.3430","0.1503","8600000US43531","ZCTA5 43531"
"0.3347","0.0314","8600000US43532","ZCTA5 43532"
"0.3957","0.0383","8600000US43533","ZCTA5 43533"
"0.3405","0.0320","8600000US43534","ZCTA5 43534"
"0.3425","0.0538","8600000US43535","ZCTA5 43535"
"0.1357","0.0646","8600000US43536","ZCTA5 43536"
"0.4138","0.0348","8600000US43537","ZCTA5 43537"
"0.4127","0.0572","8600000US43540","ZCTA5 43540"
"0.3090","0.1416","8600000US43541","ZCTA5 43541"
"0.3643","0.0640","8600000US43542","ZCTA5 43542"
"0.3901","0.0471","8600000US43543","ZCTA5 43543"
"0.4194","0.0384","8600000US43545","ZCTA5 43545"
"0.2615","0.1031","8600000US43547","ZCTA5 43547"
"0.3013","0.0498","8600000US43548","ZCTA5 43548"
"0.3501","0.0482","8600000US43549","ZCTA5 43549"
"0.4352","0.0211","8600000US43551","ZCTA5 43551"
"0.2938","0.1185","8600000US43553","ZCTA5 43553"
"0.3707","0.0448","8600000US43554","ZCTA5 43554"
"0.1670","0.1239","8600000US43555","ZCTA5 43555"
"0.3242","0.0361","8600000US43556","ZCTA5 43556"
"0.3389","0.0322","8600000US43557","ZCTA5 43557"
"0.4117","0.0309","8600000US43558","ZCTA5 43558"
"0.4874","0.0496","8600000US43560","ZCTA5 43560"
"0.3124","0.0544","8600000US43565","ZCTA5 43565"
"0.3722","0.0490","8600000US43566","ZCTA5 43566"
"0.3814","0.0304","8600000US43567","ZCTA5 43567"
"0.3670","0.0349","8600000US43569","ZCTA5 43569"
"0.3649","0.0268","8600000US43570","ZCTA5 43570"
"0.4365","0.0558","8600000US43571","ZCTA5 43571"
"0.5942","0.0323","8600000US43604","ZCTA5 43604"
"0.4662","0.0241","8600000US43605","ZCTA5 43605"
"0.5017","0.0231","8600000US43606","ZCTA5 43606"
"0.4563","0.0203","8600000US43607","ZCTA5 43607"
"0.4970","0.0464","8600000US43608","ZCTA5 43608"
"0.4188","0.0220","8600000US43609","ZCTA5 43609"
"0.4717","0.0386","8600000US43610","ZCTA5 43610"
"0.4020","0.0198","8600000US43611","ZCTA5 43611"
"0.4064","0.0347","8600000US43612","ZCTA5 43612"
"0.3930","0.0148","8600000US43613","ZCTA5 43613"
"0.4514","0.0274","8600000US43614","ZCTA5 43614"
"0.4709","0.0234","8600000US43615","ZCTA5 43615"
"0.4159","0.0182","8600000US43616","ZCTA5 43616"
"0.4251","0.0515","8600000US43617","ZCTA5 43617"
"0.4251","0.0468","8600000US43619","ZCTA5 43619"
"0.6063","0.0465","8600000US43620","ZCTA5 43620"
"0.4238","0.0225","8600000US43623","ZCTA5 43623"
"0.4749","0.0297","8600000US43701","ZCTA5 43701"
"0.3196","0.2236","8600000US43711","ZCTA5 43711"
"0.4232","0.0432","8600000US43713","ZCTA5 43713"
"0.5176","0.0781","8600000US43716","ZCTA5 43716"
"0.4017","0.0873","8600000US43717","ZCTA5 43717"
"0.4423","0.0634","8600000US43718","ZCTA5 43718"
"0.5514","0.0647","8600000US43719","ZCTA5 43719"
"0.3786","0.0678","8600000US43720","ZCTA5 43720"
"0.3857","0.2019","8600000US43721","ZCTA5 43721"
"0.3376","0.0790","8600000US43722","ZCTA5 43722"
"0.4484","0.0477","8600000US43723","ZCTA5 43723"
"0.4445","0.0824","8600000US43724","ZCTA5 43724"
"0.4624","0.0266","8600000US43725","ZCTA5 43725"
"0.3244","0.0573","8600000US43727","ZCTA5 43727"
"0.4304","0.0564","8600000US43728","ZCTA5 43728"
"0.4050","0.0700","8600000US43730","ZCTA5 43730"
"0.4571","0.0680","8600000US43731","ZCTA5 43731"
"0.3839","0.0595","8600000US43732","ZCTA5 43732"
"0.2804","0.2305","8600000US43733","ZCTA5 43733"
"0.3791","0.0635","8600000US43734","ZCTA5 43734"
"0.3291","0.1089","8600000US43735","ZCTA5 43735"
"0.3514","0.2068","8600000US43736","ZCTA5 43736"
"0.3052","0.1027","8600000US43738","ZCTA5 43738"
"0.3285","0.0887","8600000US43739","ZCTA5 43739"
"0.3073","0.0829","8600000US43740","ZCTA5 43740"
"0.3468","0.0509","8600000US43746","ZCTA5 43746"
"0.5558","0.1130","8600000US43747","ZCTA5 43747"
"0.3639","0.0412","8600000US43748","ZCTA5 43748"
"0.4222","0.0662","8600000US43749","ZCTA5 43749"
"0.3339","0.1951","8600000US43750","ZCTA5 43750"
"0.5676","0.1337","8600000US43754","ZCTA5 43754"
"0.3852","0.0510","8600000US43755","ZCTA5 43755"
"0.3885","0.0272","8600000US43756","ZCTA5 43756"
"0.4047","0.0419","8600000US43758","ZCTA5 43758"
"0.2962","0.1055","8600000US43759","ZCTA5 43759"
"0.4218","0.1154","8600000US43760","ZCTA5 43760"
"0.0004","0.0003","8600000US43761","ZCTA5 43761"
"0.3997","0.0418","8600000US43762","ZCTA5 43762"
"0.5360","0.1088","8600000US43764","ZCTA5 43764"
"0.4074","0.0541","8600000US43766","ZCTA5 43766"
"0.3225","0.0623","8600000US43767","ZCTA5 43767"
"0.4342","0.1421","8600000US43768","ZCTA5 43768"
"0.4028","0.0713","8600000US43771","ZCTA5 43771"
"0.3523","0.0666","8600000US43772","ZCTA5 43772"
