"GEO_ID","P002001","P002002","P002003","P002004","P002005","P002006","NAME"
"id","Total","Total!!Urban","Total!!Urban!!Inside urbanized areas","Total!!Urban!!Inside urban clusters","Total!!Rural","Total!!Not defined for this file","Geographic Area Name"
"8600000US52165","1004","0","0","0","1004","0","ZCTA5 52165"
"8600000US52166","104","0","0","0","104","0","ZCTA5 52166"
"8600000US52168","188","0","0","0","188","0","ZCTA5 52168"
"8600000US52169","432","0","0","0","432","0","ZCTA5 52169"
"8600000US52170","599","0","0","0","599","0","ZCTA5 52170"
"8600000US52171","1048","0","0","0","1048","0","ZCTA5 52171"
"8600000US52172","6303","3731","0","3731","2572","0","ZCTA5 52172"
"8600000US52175","3492","0","0","0","3492","0","ZCTA5 52175"
"8600000US52201","1267","0","0","0","1267","0","ZCTA5 52201"
"8600000US52202","1152","0","0","0","1152","0","ZCTA5 52202"
"8600000US52203","1932","0","0","0","1932","0","ZCTA5 52203"
"8600000US52205","8682","5497","0","5497","3185","0","ZCTA5 52205"
"8600000US52206","2303","0","0","0","2303","0","ZCTA5 52206"
"8600000US52207","383","0","0","0","383","0","ZCTA5 52207"
"8600000US52208","3153","0","0","0","3153","0","ZCTA5 52208"
"8600000US52209","1074","0","0","0","1074","0","ZCTA5 52209"
"8600000US52210","697","0","0","0","697","0","ZCTA5 52210"
"8600000US52211","2624","0","0","0","2624","0","ZCTA5 52211"
"8600000US52212","285","0","0","0","285","0","ZCTA5 52212"
"8600000US52213","4340","0","0","0","4340","0","ZCTA5 52213"
"8600000US52214","3090","0","0","0","3090","0","ZCTA5 52214"
"8600000US52215","843","0","0","0","843","0","ZCTA5 52215"
"8600000US52216","1428","0","0","0","1428","0","ZCTA5 52216"
"8600000US52217","590","0","0","0","590","0","ZCTA5 52217"
"8600000US52218","1788","0","0","0","1788","0","ZCTA5 52218"
"8600000US52219","178","0","0","0","178","0","ZCTA5 52219"
"8600000US52220","237","0","0","0","237","0","ZCTA5 52220"
"8600000US52221","221","0","0","0","221","0","ZCTA5 52221"
"8600000US52222","709","0","0","0","709","0","ZCTA5 52222"
"8600000US52223","1351","0","0","0","1351","0","ZCTA5 52223"
"8600000US52224","2016","0","0","0","2016","0","ZCTA5 52224"
"8600000US52225","447","0","0","0","447","0","ZCTA5 52225"
"8600000US52227","2461","1777","1777","0","684","0","ZCTA5 52227"
"8600000US52228","2772","1986","1986","0","786","0","ZCTA5 52228"
"8600000US52229","721","0","0","0","721","0","ZCTA5 52229"
"8600000US52231","328","0","0","0","328","0","ZCTA5 52231"
"8600000US52232","178","0","0","0","178","0","ZCTA5 52232"
"8600000US52233","6981","6981","6981","0","0","0","ZCTA5 52233"
"8600000US52235","698","0","0","0","698","0","ZCTA5 52235"
"8600000US52236","592","0","0","0","592","0","ZCTA5 52236"
"8600000US52237","1522","0","0","0","1522","0","ZCTA5 52237"
"8600000US52240","32230","27646","27646","0","4584","0","ZCTA5 52240"
"8600000US52241","18911","18901","18901","0","10","0","ZCTA5 52241"
"8600000US52242","1592","1592","1592","0","0","0","ZCTA5 52242"
"8600000US52245","22573","22569","22569","0","4","0","ZCTA5 52245"
"8600000US52246","21114","21068","21068","0","46","0","ZCTA5 52246"
"8600000US52247","5645","0","0","0","5645","0","ZCTA5 52247"
"8600000US52248","1815","0","0","0","1815","0","ZCTA5 52248"
"8600000US52249","965","0","0","0","965","0","ZCTA5 52249"
"8600000US52251","590","0","0","0","590","0","ZCTA5 52251"
"8600000US52253","3192","2054","0","2054","1138","0","ZCTA5 52253"
"8600000US52254","895","0","0","0","895","0","ZCTA5 52254"
"8600000US52255","1208","0","0","0","1208","0","ZCTA5 52255"
"8600000US52257","210","0","0","0","210","0","ZCTA5 52257"
"8600000US52301","3873","0","0","0","3873","0","ZCTA5 52301"
"8600000US52302","36980","35055","35055","0","1925","0","ZCTA5 52302"
"8600000US52305","629","0","0","0","629","0","ZCTA5 52305"
"8600000US52306","1754","0","0","0","1754","0","ZCTA5 52306"
"8600000US52307","90","0","0","0","90","0","ZCTA5 52307"
"8600000US52308","132","0","0","0","132","0","ZCTA5 52308"
"8600000US52309","397","0","0","0","397","0","ZCTA5 52309"
"8600000US52310","6431","3180","0","3180","3251","0","ZCTA5 52310"
"8600000US52312","115","0","0","0","115","0","ZCTA5 52312"
"8600000US52313","397","0","0","0","397","0","ZCTA5 52313"
"8600000US52314","5865","4401","0","4401","1464","0","ZCTA5 52314"
"8600000US52315","1222","0","0","0","1222","0","ZCTA5 52315"
"8600000US52316","1659","0","0","0","1659","0","ZCTA5 52316"
"8600000US52317","14775","13340","13340","0","1435","0","ZCTA5 52317"
"8600000US52318","1033","0","0","0","1033","0","ZCTA5 52318"
"8600000US52320","1203","0","0","0","1203","0","ZCTA5 52320"
"8600000US52321","404","0","0","0","404","0","ZCTA5 52321"
"8600000US52322","2436","0","0","0","2436","0","ZCTA5 52322"
"8600000US52323","867","0","0","0","867","0","ZCTA5 52323"
"8600000US52324","1890","0","0","0","1890","0","ZCTA5 52324"
"8600000US52325","873","0","0","0","873","0","ZCTA5 52325"
"8600000US52326","547","0","0","0","547","0","ZCTA5 52326"
"8600000US52327","3012","0","0","0","3012","0","ZCTA5 52327"
"8600000US52328","2826","2709","2709","0","117","0","ZCTA5 52328"
"8600000US52329","803","0","0","0","803","0","ZCTA5 52329"
"8600000US52330","900","0","0","0","900","0","ZCTA5 52330"
"8600000US52332","2006","0","0","0","2006","0","ZCTA5 52332"
"8600000US52333","6168","0","0","0","6168","0","ZCTA5 52333"
"8600000US52334","311","0","0","0","311","0","ZCTA5 52334"
"8600000US52335","709","0","0","0","709","0","ZCTA5 52335"
"8600000US52336","2363","0","0","0","2363","0","ZCTA5 52336"
"8600000US52337","845","0","0","0","845","0","ZCTA5 52337"
"8600000US52338","3283","0","0","0","3283","0","ZCTA5 52338"
"8600000US52339","4504","2660","0","2660","1844","0","ZCTA5 52339"
"8600000US52340","2180","1505","1505","0","675","0","ZCTA5 52340"
"8600000US52341","1093","22","22","0","1071","0","ZCTA5 52341"
"8600000US52342","3274","2244","0","2244","1030","0","ZCTA5 52342"
"8600000US52345","1468","0","0","0","1468","0","ZCTA5 52345"
"8600000US52346","1085","0","0","0","1085","0","ZCTA5 52346"
"8600000US52347","1410","0","0","0","1410","0","ZCTA5 52347"
"8600000US52348","51","0","0","0","51","0","ZCTA5 52348"
"8600000US52349","7643","5044","0","5044","2599","0","ZCTA5 52349"
"8600000US52351","1455","0","0","0","1455","0","ZCTA5 52351"
"8600000US52352","2025","0","0","0","2025","0","ZCTA5 52352"
"8600000US52353","9173","6628","0","6628","2545","0","ZCTA5 52353"
"8600000US52354","379","0","0","0","379","0","ZCTA5 52354"
"8600000US52355","277","0","0","0","277","0","ZCTA5 52355"
"8600000US52356","2656","0","0","0","2656","0","ZCTA5 52356"
"8600000US52358","3733","0","0","0","3733","0","ZCTA5 52358"
"8600000US52359","279","0","0","0","279","0","ZCTA5 52359"
"8600000US52361","4527","2914","0","2914","1613","0","ZCTA5 52361"
"8600000US52362","1041","0","0","0","1041","0","ZCTA5 52362"
"8600000US52401","2017","2017","2017","0","0","0","ZCTA5 52401"
"8600000US52402","40149","40146","40146","0","3","0","ZCTA5 52402"
"8600000US52403","23673","21777","21777","0","1896","0","ZCTA5 52403"
"8600000US52404","37796","36458","36458","0","1338","0","ZCTA5 52404"
"8600000US52405","23621","23297","23297","0","324","0","ZCTA5 52405"
"8600000US52411","6896","5619","5619","0","1277","0","ZCTA5 52411"
"8600000US52501","30220","24771","0","24771","5449","0","ZCTA5 52501"
"8600000US52530","1005","0","0","0","1005","0","ZCTA5 52530"
"8600000US52531","5976","3573","0","3573","2403","0","ZCTA5 52531"
"8600000US52533","1215","0","0","0","1215","0","ZCTA5 52533"
"8600000US52534","284","266","0","266","18","0","ZCTA5 52534"
"8600000US52535","888","0","0","0","888","0","ZCTA5 52535"
"8600000US52536","967","0","0","0","967","0","ZCTA5 52536"
"8600000US52537","7098","0","0","0","7098","0","ZCTA5 52537"
"8600000US52540","1420","0","0","0","1420","0","ZCTA5 52540"
"8600000US52542","435","0","0","0","435","0","ZCTA5 52542"
"8600000US52543","291","0","0","0","291","0","ZCTA5 52543"
"8600000US52544","7847","5380","0","5380","2467","0","ZCTA5 52544"
"8600000US52548","97","0","0","0","97","0","ZCTA5 52548"
"8600000US52549","762","0","0","0","762","0","ZCTA5 52549"
"8600000US52550","585","0","0","0","585","0","ZCTA5 52550"
"8600000US52551","688","0","0","0","688","0","ZCTA5 52551"
"8600000US52552","830","0","0","0","830","0","ZCTA5 52552"
"8600000US52553","1745","0","0","0","1745","0","ZCTA5 52553"
"8600000US52554","1373","0","0","0","1373","0","ZCTA5 52554"
"8600000US52555","344","0","0","0","344","0","ZCTA5 52555"
"8600000US52556","13247","10235","0","10235","3012","0","ZCTA5 52556"
"8600000US52557","85","85","0","85","0","0","ZCTA5 52557"
"8600000US52560","430","0","0","0","430","0","ZCTA5 52560"
"8600000US52561","962","0","0","0","962","0","ZCTA5 52561"
"8600000US52563","1583","0","0","0","1583","0","ZCTA5 52563"
"8600000US52565","2027","0","0","0","2027","0","ZCTA5 52565"
"8600000US52566","168","0","0","0","168","0","ZCTA5 52566"
"8600000US52567","615","0","0","0","615","0","ZCTA5 52567"
"8600000US52569","610","0","0","0","610","0","ZCTA5 52569"
"8600000US52570","954","0","0","0","954","0","ZCTA5 52570"
"8600000US52571","1407","0","0","0","1407","0","ZCTA5 52571"
"8600000US52572","1132","0","0","0","1132","0","ZCTA5 52572"
"8600000US52573","162","0","0","0","162","0","ZCTA5 52573"
"8600000US52574","826","0","0","0","826","0","ZCTA5 52574"
"8600000US52576","568","0","0","0","568","0","ZCTA5 52576"
"8600000US52577","15055","11900","0","11900","3155","0","ZCTA5 52577"
"8600000US52580","460","0","0","0","460","0","ZCTA5 52580"
"8600000US52581","305","0","0","0","305","0","ZCTA5 52581"
"8600000US52583","342","0","0","0","342","0","ZCTA5 52583"
"8600000US52584","438","0","0","0","438","0","ZCTA5 52584"
"8600000US52585","988","0","0","0","988","0","ZCTA5 52585"
"8600000US52586","521","0","0","0","521","0","ZCTA5 52586"
"8600000US52588","134","0","0","0","134","0","ZCTA5 52588"
"8600000US52590","1246","0","0","0","1246","0","ZCTA5 52590"
"8600000US52591","3028","0","0","0","3028","0","ZCTA5 52591"
"8600000US52593","142","0","0","0","142","0","ZCTA5 52593"
"8600000US52594","399","0","0","0","399","0","ZCTA5 52594"
"8600000US52595","416","379","0","379","37","0","ZCTA5 52595"
"8600000US52601","29723","25822","0","25822","3901","0","ZCTA5 52601"
"8600000US52619","594","0","0","0","594","0","ZCTA5 52619"
"8600000US52620","938","0","0","0","938","0","ZCTA5 52620"
"8600000US52621","668","0","0","0","668","0","ZCTA5 52621"
"8600000US52623","1993","0","0","0","1993","0","ZCTA5 52623"
"8600000US52624","290","0","0","0","290","0","ZCTA5 52624"
"8600000US52625","2802","0","0","0","2802","0","ZCTA5 52625"
"8600000US52626","1346","0","0","0","1346","0","ZCTA5 52626"
"8600000US52627","13105","10794","0","10794","2311","0","ZCTA5 52627"
"8600000US52630","445","0","0","0","445","0","ZCTA5 52630"
"8600000US52632","13086","10502","0","10502","2584","0","ZCTA5 52632"
"8600000US52635","675","0","0","0","675","0","ZCTA5 52635"
"8600000US52637","2449","0","0","0","2449","0","ZCTA5 52637"
"8600000US52638","514","271","0","271","243","0","ZCTA5 52638"
"8600000US52639","2002","0","0","0","2002","0","ZCTA5 52639"
"8600000US52640","1447","0","0","0","1447","0","ZCTA5 52640"
"8600000US52641","12357","8636","0","8636","3721","0","ZCTA5 52641"
"8600000US52644","412","0","0","0","412","0","ZCTA5 52644"
"8600000US52645","3176","0","0","0","3176","0","ZCTA5 52645"
"8600000US52646","376","0","0","0","376","0","ZCTA5 52646"
"8600000US52647","229","0","0","0","229","0","ZCTA5 52647"
"8600000US52649","887","0","0","0","887","0","ZCTA5 52649"
"8600000US52650","826","0","0","0","826","0","ZCTA5 52650"
"8600000US52651","646","0","0","0","646","0","ZCTA5 52651"
"8600000US52653","3570","0","0","0","3570","0","ZCTA5 52653"
"8600000US52654","1728","0","0","0","1728","0","ZCTA5 52654"
"8600000US52655","4219","3451","0","3451","768","0","ZCTA5 52655"
"8600000US52656","2359","0","0","0","2359","0","ZCTA5 52656"
"8600000US52657","95","0","0","0","95","0","ZCTA5 52657"
"8600000US52658","1071","0","0","0","1071","0","ZCTA5 52658"
"8600000US52659","1553","0","0","0","1553","0","ZCTA5 52659"
"8600000US52660","226","0","0","0","226","0","ZCTA5 52660"
"8600000US52701","108","0","0","0","108","0","ZCTA5 52701"
"8600000US52720","861","0","0","0","861","0","ZCTA5 52720"
"8600000US52721","798","0","0","0","798","0","ZCTA5 52721"
"8600000US52722","34754","34261","34261","0","493","0","ZCTA5 52722"
"8600000US52726","4468","0","0","0","4468","0","ZCTA5 52726"
"8600000US52727","409","0","0","0","409","0","ZCTA5 52727"
"8600000US52728","1110","0","0","0","1110","0","ZCTA5 52728"
"8600000US52729","874","0","0","0","874","0","ZCTA5 52729"
"8600000US52730","4950","4037","0","4037","913","0","ZCTA5 52730"
"8600000US52731","894","0","0","0","894","0","ZCTA5 52731"
"8600000US52732","28293","24608","0","24608","3685","0","ZCTA5 52732"
"8600000US52737","384","0","0","0","384","0","ZCTA5 52737"
"8600000US52738","3567","0","0","0","3567","0","ZCTA5 52738"
"8600000US52739","745","0","0","0","745","0","ZCTA5 52739"
"8600000US52742","7618","4639","0","4639","2979","0","ZCTA5 52742"
"8600000US52745","633","0","0","0","633","0","ZCTA5 52745"
"8600000US52746","967","0","0","0","967","0","ZCTA5 52746"
"8600000US52747","2106","0","0","0","2106","0","ZCTA5 52747"
"8600000US52748","8850","5293","5293","0","3557","0","ZCTA5 52748"
"8600000US52749","925","701","0","701","224","0","ZCTA5 52749"
"8600000US52750","619","0","0","0","619","0","ZCTA5 52750"
"8600000US52751","1054","0","0","0","1054","0","ZCTA5 52751"
"8600000US52752","515","0","0","0","515","0","ZCTA5 52752"
"8600000US52753","5153","3509","3509","0","1644","0","ZCTA5 52753"
"8600000US52754","1274","0","0","0","1274","0","ZCTA5 52754"
"8600000US52755","1928","0","0","0","1928","0","ZCTA5 52755"
"8600000US52756","2133","0","0","0","2133","0","ZCTA5 52756"
"8600000US52757","201","0","0","0","201","0","ZCTA5 52757"
"8600000US52758","199","0","0","0","199","0","ZCTA5 52758"
"8600000US52760","533","0","0","0","533","0","ZCTA5 52760"
"8600000US52761","30678","24641","0","24641","6037","0","ZCTA5 52761"
"8600000US52765","453","0","0","0","453","0","ZCTA5 52765"
"8600000US52766","820","0","0","0","820","0","ZCTA5 52766"
"8600000US52767","349","349","349","0","0","0","ZCTA5 52767"
"8600000US52768","1426","408","408","0","1018","0","ZCTA5 52768"
"8600000US52769","671","0","0","0","671","0","ZCTA5 52769"
"8600000US52772","5029","3067","0","3067","1962","0","ZCTA5 52772"
"8600000US52773","2380","0","0","0","2380","0","ZCTA5 52773"
"8600000US52774","136","0","0","0","136","0","ZCTA5 52774"
"8600000US52776","4947","3690","0","3690","1257","0","ZCTA5 52776"
"8600000US52777","1357","0","0","0","1357","0","ZCTA5 52777"
"8600000US52778","4043","2791","0","2791","1252","0","ZCTA5 52778"
"8600000US52801","1122","1122","1122","0","0","0","ZCTA5 52801"
"8600000US52802","10868","10594","10594","0","274","0","ZCTA5 52802"
"8600000US52803","22174","22174","22174","0","0","0","ZCTA5 52803"
"8600000US52804","27379","25686","25686","0","1693","0","ZCTA5 52804"
"8600000US52806","27503","26457","26457","0","1046","0","ZCTA5 52806"
"8600000US52807","13470","13048","13048","0","422","0","ZCTA5 52807"
"8600000US53001","1901","0","0","0","1901","0","ZCTA5 53001"
"8600000US53002","2299","0","0","0","2299","0","ZCTA5 53002"
"8600000US53003","141","0","0","0","141","0","ZCTA5 53003"
"8600000US53004","3330","0","0","0","3330","0","ZCTA5 53004"
"8600000US53005","19425","19425","19425","0","0","0","ZCTA5 53005"
"8600000US53006","1779","0","0","0","1779","0","ZCTA5 53006"
"8600000US53007","1841","1841","1841","0","0","0","ZCTA5 53007"
"8600000US53010","7681","0","0","0","7681","0","ZCTA5 53010"
"8600000US53011","2260","0","0","0","2260","0","ZCTA5 53011"
"8600000US53012","18097","13067","13067","0","5030","0","ZCTA5 53012"
"8600000US53013","3308","0","0","0","3308","0","ZCTA5 53013"
"8600000US53014","7962","3590","0","3590","4372","0","ZCTA5 53014"
"8600000US53015","2609","0","0","0","2609","0","ZCTA5 53015"
"8600000US53016","384","0","0","0","384","0","ZCTA5 53016"
"8600000US53017","5538","2919","2919","0","2619","0","ZCTA5 53017"
"8600000US53018","7899","6148","6148","0","1751","0","ZCTA5 53018"
"8600000US53019","2027","892","892","0","1135","0","ZCTA5 53019"
"8600000US53020","3500","0","0","0","3500","0","ZCTA5 53020"
"8600000US53021","4709","0","0","0","4709","0","ZCTA5 53021"
"8600000US53022","18920","17050","17050","0","1870","0","ZCTA5 53022"
"8600000US53023","1496","0","0","0","1496","0","ZCTA5 53023"
"8600000US53024","16579","13503","13503","0","3076","0","ZCTA5 53024"
"8600000US53027","22041","14666","14666","0","7375","0","ZCTA5 53027"
"8600000US53029","20799","18795","18795","0","2004","0","ZCTA5 53029"
"8600000US53031","43","0","0","0","43","0","ZCTA5 53031"
"8600000US53032","4757","3493","0","3493","1264","0","ZCTA5 53032"
"8600000US53033","4885","3138","3138","0","1747","0","ZCTA5 53033"
"8600000US53034","1811","0","0","0","1811","0","ZCTA5 53034"
"8600000US53035","2406","0","0","0","2406","0","ZCTA5 53035"
"8600000US53036","2720","950","950","0","1770","0","ZCTA5 53036"
"8600000US53037","9260","7439","7439","0","1821","0","ZCTA5 53037"
"8600000US53038","4013","2701","0","2701","1312","0","ZCTA5 53038"
"8600000US53039","4863","2736","0","2736","2127","0","ZCTA5 53039"
"8600000US53040","8064","4007","4007","0","4057","0","ZCTA5 53040"
"8600000US53042","6690","3741","0","3741","2949","0","ZCTA5 53042"
"8600000US53044","2297","2147","2147","0","150","0","ZCTA5 53044"
"8600000US53045","21686","21515","21515","0","171","0","ZCTA5 53045"
"8600000US53046","1107","924","924","0","183","0","ZCTA5 53046"
"8600000US53047","78","0","0","0","78","0","ZCTA5 53047"
"8600000US53048","3364","0","0","0","3364","0","ZCTA5 53048"
"8600000US53049","2451","305","305","0","2146","0","ZCTA5 53049"
"8600000US53050","6986","5134","0","5134","1852","0","ZCTA5 53050"
"8600000US53051","35651","33459","33459","0","2192","0","ZCTA5 53051"
"8600000US53057","1928","0","0","0","1928","0","ZCTA5 53057"
"8600000US53058","3243","2679","2679","0","564","0","ZCTA5 53058"
"8600000US53059","1767","0","0","0","1767","0","ZCTA5 53059"
"8600000US53061","5196","3171","0","3171","2025","0","ZCTA5 53061"
"8600000US53063","1552","0","0","0","1552","0","ZCTA5 53063"
"8600000US53065","2226","0","0","0","2226","0","ZCTA5 53065"
"8600000US53066","33830","25176","25176","0","8654","0","ZCTA5 53066"
"8600000US53069","697","697","697","0","0","0","ZCTA5 53069"
"8600000US53070","4713","2724","0","2724","1989","0","ZCTA5 53070"
"8600000US53072","23907","23224","23224","0","683","0","ZCTA5 53072"
"8600000US53073","15757","8799","0","8799","6958","0","ZCTA5 53073"
"8600000US53074","12880","11419","11419","0","1461","0","ZCTA5 53074"
"8600000US53075","3345","0","0","0","3345","0","ZCTA5 53075"
"8600000US53076","3648","676","676","0","2972","0","ZCTA5 53076"
"8600000US53078","1912","0","0","0","1912","0","ZCTA5 53078"
"8600000US53079","1413","0","0","0","1413","0","ZCTA5 53079"
"8600000US53080","5715","4151","4151","0","1564","0","ZCTA5 53080"
"8600000US53081","43129","42584","42584","0","545","0","ZCTA5 53081"
"8600000US53083","20362","18841","18841","0","1521","0","ZCTA5 53083"
"8600000US53085","11267","7741","7741","0","3526","0","ZCTA5 53085"
"8600000US53086","8255","5858","5858","0","2397","0","ZCTA5 53086"
"8600000US53088","379","0","0","0","379","0","ZCTA5 53088"
"8600000US53089","18568","16769","16769","0","1799","0","ZCTA5 53089"
"8600000US53090","21873","15779","15779","0","6094","0","ZCTA5 53090"
"8600000US53091","2018","0","0","0","2018","0","ZCTA5 53091"
"8600000US53092","20024","19467","19467","0","557","0","ZCTA5 53092"
"8600000US53093","1981","0","0","0","1981","0","ZCTA5 53093"
"8600000US53094","19169","15070","0","15070","4099","0","ZCTA5 53094"
"8600000US53095","27139","20695","20695","0","6444","0","ZCTA5 53095"
"8600000US53097","6319","3198","3198","0","3121","0","ZCTA5 53097"
"8600000US53098","11965","8278","0","8278","3687","0","ZCTA5 53098"
"8600000US53103","3724","2365","2365","0","1359","0","ZCTA5 53103"
"8600000US53104","5426","1967","1967","0","3459","0","ZCTA5 53104"
"8600000US53105","29225","16288","887","15401","12937","0","ZCTA5 53105"
"8600000US53108","3329","433","433","0","2896","0","ZCTA5 53108"
"8600000US53110","18320","18320","18320","0","0","0","ZCTA5 53110"
"8600000US53114","2678","1552","0","1552","1126","0","ZCTA5 53114"
"8600000US53115","15788","10647","0","10647","5141","0","ZCTA5 53115"
"8600000US53118","7202","3058","3058","0","4144","0","ZCTA5 53118"
"8600000US53119","5608","2790","0","2790","2818","0","ZCTA5 53119"
"8600000US53120","9679","5479","0","5479","4200","0","ZCTA5 53120"
"8600000US53121","19045","12484","0","12484","6561","0","ZCTA5 53121"
"8600000US53122","5985","5985","5985","0","0","0","ZCTA5 53122"
"8600000US53125","1895","1341","0","1341","554","0","ZCTA5 53125"
"8600000US53126","6431","1529","1529","0","4902","0","ZCTA5 53126"
"8600000US53128","8947","7587","7587","0","1360","0","ZCTA5 53128"
"8600000US53129","13973","13973","13973","0","0","0","ZCTA5 53129"
"8600000US53130","7755","7755","7755","0","0","0","ZCTA5 53130"
"8600000US53132","34863","33334","33334","0","1529","0","ZCTA5 53132"
"8600000US53137","1702","0","0","0","1702","0","ZCTA5 53137"
"8600000US53139","2802","1066","0","1066","1736","0","ZCTA5 53139"
"8600000US53140","30017","29753","29753","0","264","0","ZCTA5 53140"
"8600000US53142","32375","31696","31696","0","679","0","ZCTA5 53142"
"8600000US53143","23264","23264","23264","0","0","0","ZCTA5 53143"
"8600000US53144","27256","24381","24381","0","2875","0","ZCTA5 53144"
"8600000US53146","7458","5313","5313","0","2145","0","ZCTA5 53146"
"8600000US53147","16457","12120","113","12007","4337","0","ZCTA5 53147"
"8600000US53149","19057","14070","55","14015","4987","0","ZCTA5 53149"
"8600000US53150","24850","23025","23025","0","1825","0","ZCTA5 53150"
"8600000US53151","31987","31987","31987","0","0","0","ZCTA5 53151"
"8600000US53153","2328","1941","0","1941","387","0","ZCTA5 53153"
"8600000US53154","34451","34160","34160","0","291","0","ZCTA5 53154"
"8600000US53156","2992","0","0","0","2992","0","ZCTA5 53156"
"8600000US53158","15917","15006","15006","0","911","0","ZCTA5 53158"
"8600000US53167","399","399","0","399","0","0","ZCTA5 53167"
"8600000US53168","8643","6311","6311","0","2332","0","ZCTA5 53168"
"8600000US53170","2380","2380","2380","0","0","0","ZCTA5 53170"
"8600000US53172","21156","21156","21156","0","0","0","ZCTA5 53172"
"8600000US53177","8329","6858","6858","0","1471","0","ZCTA5 53177"
"8600000US53178","2626","0","0","0","2626","0","ZCTA5 53178"
"8600000US53179","6310","4807","4807","0","1503","0","ZCTA5 53179"
"8600000US53181","7357","6416","6416","0","941","0","ZCTA5 53181"
"8600000US53182","9412","6335","428","5907","3077","0","ZCTA5 53182"
"8600000US53183","2815","2638","2638","0","177","0","ZCTA5 53183"
"8600000US53184","4271","3042","0","3042","1229","0","ZCTA5 53184"
"8600000US53185","18551","15078","7344","7734","3473","0","ZCTA5 53185"
"8600000US53186","33592","33592","33592","0","0","0","ZCTA5 53186"
"8600000US53188","35195","33848","33848","0","1347","0","ZCTA5 53188"
"8600000US53189","26228","20919","20583","336","5309","0","ZCTA5 53189"
"8600000US53190","19200","14227","0","14227","4973","0","ZCTA5 53190"
"8600000US53191","2842","2601","0","2601","241","0","ZCTA5 53191"
"8600000US53192","217","113","113","0","104","0","ZCTA5 53192"
"8600000US53195","114","0","0","0","114","0","ZCTA5 53195"
"8600000US53202","23386","23386","23386","0","0","0","ZCTA5 53202"
"8600000US53203","938","938","938","0","0","0","ZCTA5 53203"
"8600000US53204","42355","42355","42355","0","0","0","ZCTA5 53204"
"8600000US53205","10050","10050","10050","0","0","0","ZCTA5 53205"
"8600000US53206","28210","28210","28210","0","0","0","ZCTA5 53206"
"8600000US53207","35149","35149","35149","0","0","0","ZCTA5 53207"
"8600000US53208","31133","31133","31133","0","0","0","ZCTA5 53208"
"8600000US53209","46917","46917","46917","0","0","0","ZCTA5 53209"
"8600000US53210","28126","28126","28126","0","0","0","ZCTA5 53210"
"8600000US53211","35406","35406","35406","0","0","0","ZCTA5 53211"
"8600000US53212","30416","30416","30416","0","0","0","ZCTA5 53212"
"8600000US53213","26020","26020","26020","0","0","0","ZCTA5 53213"
"8600000US53214","34725","34725","34725","0","0","0","ZCTA5 53214"
"8600000US53215","60953","60953","60953","0","0","0","ZCTA5 53215"
"8600000US53216","32264","32264","32264","0","0","0","ZCTA5 53216"
"8600000US53217","29192","29192","29192","0","0","0","ZCTA5 53217"
"8600000US53218","40625","40625","40625","0","0","0","ZCTA5 53218"
"8600000US53219","33880","33880","33880","0","0","0","ZCTA5 53219"
"8600000US53220","26303","26303","26303","0","0","0","ZCTA5 53220"
"8600000US53221","37701","37701","37701","0","0","0","ZCTA5 53221"
"8600000US53222","25165","25165","25165","0","0","0","ZCTA5 53222"
"8600000US53223","29230","29230","29230","0","0","0","ZCTA5 53223"
"8600000US53224","21284","21284","21284","0","0","0","ZCTA5 53224"
"8600000US53225","25706","25706","25706","0","0","0","ZCTA5 53225"
"8600000US53226","18370","18370","18370","0","0","0","ZCTA5 53226"
"8600000US53227","23357","23357","23357","0","0","0","ZCTA5 53227"
"8600000US53228","14369","14369","14369","0","0","0","ZCTA5 53228"
"8600000US53233","16453","16453","16453","0","0","0","ZCTA5 53233"
"8600000US53235","9270","9270","9270","0","0","0","ZCTA5 53235"
"8600000US53295","359","359","359","0","0","0","ZCTA5 53295"
"8600000US53402","33174","31625","31625","0","1549","0","ZCTA5 53402"
"8600000US53403","27432","27294","27294","0","138","0","ZCTA5 53403"
"8600000US53404","15658","15658","15658","0","0","0","ZCTA5 53404"
"8600000US53405","25193","25193","25193","0","0","0","ZCTA5 53405"
"8600000US53406","25845","25056","25056","0","789","0","ZCTA5 53406"
"8600000US53501","23","0","0","0","23","0","ZCTA5 53501"
"8600000US53502","2421","0","0","0","2421","0","ZCTA5 53502"
"8600000US53503","1947","0","0","0","1947","0","ZCTA5 53503"
"8600000US53504","2084","0","0","0","2084","0","ZCTA5 53504"
"8600000US53505","354","0","0","0","354","0","ZCTA5 53505"
"8600000US53506","1125","0","0","0","1125","0","ZCTA5 53506"
"8600000US53507","2196","0","0","0","2196","0","ZCTA5 53507"
"8600000US53508","5262","0","0","0","5262","0","ZCTA5 53508"
"8600000US53510","1482","0","0","0","1482","0","ZCTA5 53510"
"8600000US53511","48929","43775","43775","0","5154","0","ZCTA5 53511"
"8600000US53515","2268","1269","0","1269","999","0","ZCTA5 53515"
"8600000US53516","2152","0","0","0","2152","0","ZCTA5 53516"
"8600000US53517","1752","0","0","0","1752","0","ZCTA5 53517"
"8600000US53518","1330","0","0","0","1330","0","ZCTA5 53518"
"8600000US53520","6810","3506","0","3506","3304","0","ZCTA5 53520"
"8600000US53521","3656","1424","0","1424","2232","0","ZCTA5 53521"
"8600000US53522","1085","0","0","0","1085","0","ZCTA5 53522"
"8600000US53523","4949","2577","0","2577","2372","0","ZCTA5 53523"
